Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9149524787,1.0000000000,0.0000000000,1.0000000000,1.1453479179,1.0000000000,0.1700185093,1.0000000000
C3,0.4119632177,2.0000000000,0.4796122712,2.0000000000,0.3722348945,2.0000000000,-0.0524127309,2.0000000000
C1,0.0661646488,3.0000000000,1.0000000000,3.0000000000,0.3041917003,3.0000000000,-0.1798588507,3.0000000000
