seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
805977480,0.0000000000,1.0000000000,0.0000000000,0.3377262657,0.2547529532,0.2937003270,0.1138204541
676874906,0.0000000000,1.0000000000,0.0000000000,0.1619780783,0.2122912964,0.1153587350,0.5103718903
186378546,0.0000000000,1.0000000000,0.0000000000,0.0886246705,0.7208265797,0.1568410465,0.0337077033
213364866,0.0000000000,1.0000000000,0.0000000000,0.0569058935,0.0446238410,0.2558112257,0.6426590397
889289031,0.0000000000,1.0000000000,0.0000000000,0.0612056086,0.0481660200,0.7506348994,0.1399934719
352491584,0.0000000000,1.0000000000,0.0000000000,0.1489877305,0.0550540240,0.6532312291,0.1427270164
673413707,0.0000000000,1.0000000000,0.0000000000,0.7129867052,0.1113149404,0.1581340514,0.0175643031
194473201,0.0000000000,1.0000000000,0.0000000000,0.0716751037,0.0433687936,0.1818273726,0.7031287301
953377251,0.0000000000,1.0000000000,0.0000000000,0.5490460061,0.2429258880,0.0787978764,0.1292302294
277736182,0.0000000000,1.0000000000,0.0000000000,0.3341384446,0.3673158150,0.1837611330,0.1147846074
209842995,0.0000000000,1.0000000000,0.0000000000,0.0510956885,0.1393862074,0.2697322401,0.5397858640
270035574,0.0000000000,1.0000000000,0.0000000000,0.1067410624,0.0817168284,0.2069681409,0.6045739683
95239629,0.0000000000,1.0000000000,0.0000000000,0.1320617244,0.0880867931,0.6689989253,0.1108525571
456558777,0.0000000000,1.0000000000,0.0000000000,0.1894553573,0.3518630001,0.0202692343,0.4384124083
571434302,0.0000000000,1.0000000000,0.0000000000,0.2258554403,0.5366742786,0.0000000010,0.2374702801
148755811,0.0000000000,1.0000000000,0.0000000000,0.0268654052,0.1933738880,0.0936965780,0.6860641288
463741627,0.0000000000,1.0000000000,0.0000000000,0.2908566343,0.3922483555,0.2333419895,0.0835530207
39726614,0.0000000000,1.0000000000,0.0000000000,0.5318385701,0.1243713487,0.0193557023,0.3244343788
676754162,0.0000000000,1.0000000000,0.0000000000,0.3280436179,0.3546394861,0.0495338208,0.2677830752
751073436,0.0000000000,1.0000000000,0.0000000000,0.4698706517,0.0461050340,0.4196712448,0.0643530694
159188973,0.0000000000,1.0000000000,0.0000000000,0.1808513732,0.1895064395,0.3334402470,0.2962019402
888985033,0.0000000000,1.0000000000,0.0000000000,0.6347861628,0.0223916285,0.0885654893,0.2542567194
789678935,0.0000000000,1.0000000000,0.0000000000,0.0791989344,0.0908511415,0.4866235264,0.3433263977
233330969,0.0000000000,1.0000000000,0.0000000000,0.1343349011,0.1379308376,0.1335991781,0.5941350832
440929375,0.0000000000,1.0000000000,0.0000000000,0.5995077617,0.0431644671,0.2637076849,0.0936200862
944303691,0.0000000000,1.0000000000,0.0000000000,0.2425342526,0.4252267819,0.0334961414,0.2987428242
881887054,0.0000000000,1.0000000000,0.0000000000,0.0724616201,0.1334081632,0.6817128747,0.1124173421
893492229,0.0000000000,1.0000000000,0.0000000000,0.1567320383,0.6330868331,0.0638899658,0.1462911628
78291494,0.0000000000,1.0000000000,0.0000000000,0.1444826896,0.3638225027,0.0231636423,0.4685311655
331993287,0.0000000000,1.0000000000,0.0000000000,0.0515988208,0.2126780561,0.6217102368,0.1140128864
