fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9433123040,1.0000000000,0.0000000000,1.0000000000,1.1190418774,1.0000000000,0.1244472583,1.0000000000
0.3937368079,2.0000000000,0.4740920159,2.0000000000,0.3183191938,2.0000000000,-0.1383715912,2.0000000000
0.0441014792,3.0000000000,1.0000000000,3.0000000000,0.2556315957,3.0000000000,-0.2933556097,3.0000000000
