seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
588573862,0.0000000000,1.0000000000,0.0000000000,0.4058683896,0.1183612086,0.2091189423,0.2666514594
630311175,0.0000000000,1.0000000000,0.0000000000,0.2108675921,0.2525547014,0.4894387679,0.0471389386
371737553,0.0000000000,1.0000000000,0.0000000000,0.1191668038,0.2496796083,0.5909893074,0.0401642805
206598483,0.0000000000,1.0000000000,0.0000000000,0.1044186998,0.5606469450,0.2795079384,0.0554264168
749752845,0.0000000000,1.0000000000,0.0000000000,0.6811838164,0.0163528337,0.1616828681,0.1407804818
34681097,0.0000000000,1.0000000000,0.0000000000,0.3039599916,0.3028186499,0.2977652570,0.0954561015
72912624,0.0000000000,1.0000000000,0.0000000000,0.0745684030,0.0794989071,0.8307146864,0.0152180035
484581653,0.0000000000,1.0000000000,0.0000000000,0.2648095384,0.1671900697,0.4305170490,0.1374833429
151326254,0.0000000000,1.0000000000,0.0000000000,0.2953587995,0.1368060843,0.2105344509,0.3573006653
564985204,0.0000000000,1.0000000000,0.0000000000,0.3312526597,0.2774759616,0.2357424800,0.1555288987
293160417,0.0000000000,1.0000000000,0.0000000000,0.0538853239,0.6122740815,0.2568361486,0.0770044459
554769278,0.0000000000,1.0000000000,0.0000000000,0.1148917533,0.2023185756,0.4998315841,0.1829580870
272116844,0.0000000000,1.0000000000,0.0000000000,0.0284972042,0.1594742091,0.3761588538,0.4358697329
139935851,0.0000000000,1.0000000000,0.0000000000,0.1387799547,0.3293502656,0.0223646714,0.5095051083
99775857,0.0000000000,1.0000000000,0.0000000000,0.2181752786,0.4911580917,0.1735409456,0.1171256842
401929498,0.0000000000,1.0000000000,0.0000000000,0.7586936834,0.1355449548,0.0576886681,0.0480726937
125475929,0.0000000000,1.0000000000,0.0000000000,0.1679549402,0.0577637730,0.1371051662,0.6371761207
369078592,0.0000000000,1.0000000000,0.0000000000,0.0241717527,0.6339488282,0.0929250824,0.2489543367
186658518,0.0000000000,1.0000000000,0.0000000000,0.3022346705,0.1116363030,0.2546304427,0.3314985838
830730475,0.0000000000,1.0000000000,0.0000000000,0.4131323221,0.1368534491,0.3388598125,0.1111544163
343331892,0.0000000000,1.0000000000,0.0000000000,0.1763474910,0.0988578068,0.0088489858,0.7159457164
196007533,0.0000000000,1.0000000000,0.0000000000,0.5262366685,0.1963126232,0.1394902290,0.1379604793
969146824,0.0000000000,1.0000000000,0.0000000000,0.0992480836,0.7492151298,0.0524165110,0.0991202756
938995902,0.0000000000,1.0000000000,0.0000000000,0.2957060187,0.1517103042,0.3080535651,0.2445301119
851739092,0.0000000000,1.0000000000,0.0000000000,0.5591786022,0.0257598675,0.2280478661,0.1870136642
295381639,0.0000000000,1.0000000000,0.0000000000,0.0314799901,0.1536865923,0.4078567225,0.4069766951
437396643,0.0000000000,1.0000000000,0.0000000000,0.0366588148,0.6270094223,0.2387629607,0.0975688021
686363911,0.0000000000,1.0000000000,0.0000000000,0.4654458430,0.0789791051,0.0417864175,0.4137886344
689806083,0.0000000000,1.0000000000,0.0000000000,0.0297048285,0.4611772037,0.3519780923,0.1571398756
154871723,0.0000000000,1.0000000000,0.0000000000,0.0528696216,0.2432210626,0.4535887698,0.2503205461
