fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9428402040,1.0000000000,0.0000000000,1.0000000000,1.1166242571,1.0000000000,0.0930483102,1.0000000000
0.3980395734,2.0000000000,0.4307568084,2.0000000000,0.3872355076,2.0000000000,-0.1389628461,2.0000000000
0.0444687601,3.0000000000,1.0000000000,3.0000000000,0.3009482136,3.0000000000,-0.2943043703,3.0000000000
