Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9394488781,1.0000000000,0.0000000000,1.0000000000,1.1574061257,1.0000000000,0.1809179520,1.0000000000
C3,0.4001763120,2.0000000000,0.4608611749,2.0000000000,0.4387135583,2.0000000000,-0.0039029472,2.0000000000
C1,0.0471071191,3.0000000000,1.0000000000,3.0000000000,0.3495290421,3.0000000000,-0.1287200287,3.0000000000
