Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9587048856,1.0000000000,0.0000000000,1.0000000000,1.1047422307,1.0000000000,0.0890740470,1.0000000000
C3,0.3880438796,2.0000000000,0.4491817479,2.0000000000,0.3193724153,2.0000000000,-0.1800418695,2.0000000000
C1,0.0321264712,3.0000000000,1.0000000000,3.0000000000,0.2489168332,3.0000000000,-0.3528290342,3.0000000000
