Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.6955322492,1.0000000000,0.0000000000,1.0000000000,1.1284332833,1.0000000000,0.0114335869,1.0000000000
C3,0.5529836660,2.0000000000,0.2389958168,2.0000000000,0.7242826576,2.0000000000,-0.0913942365,2.0000000000
C1,0.2368675946,3.0000000000,1.0000000000,3.0000000000,0.5704647595,3.0000000000,-0.1954028635,3.0000000000
