Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9697088153,1.0000000000,0.0000000000,1.0000000000,1.1082383783,1.0000000000,0.1151424083,1.0000000000
C3,0.3811107492,2.0000000000,0.4774986377,2.0000000000,0.2771371071,2.0000000000,-0.1699449221,2.0000000000
C1,0.0235657144,3.0000000000,1.0000000000,3.0000000000,0.2204279205,3.0000000000,-0.3474449314,3.0000000000
