Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.6263039228,1.0000000000,0.0027859877,1.0000000000,1.1091204517,1.0000000000,-0.0555745626,1.0000000000
C3,0.5974762660,2.0000000000,0.0755221662,2.0000000000,0.7459606808,2.0000000000,-0.1532270776,2.0000000000
C1,0.2907253417,3.0000000000,1.0000000000,3.0000000000,0.5866296334,3.0000000000,-0.2618072277,3.0000000000
