Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9487366681,1.0000000000,0.0000000000,1.0000000000,1.1132637593,1.0000000000,0.0930854887,1.0000000000
C3,0.3943244500,2.0000000000,0.4377201564,2.0000000000,0.3642733503,2.0000000000,-0.1506737042,2.0000000000
C1,0.0398814721,3.0000000000,1.0000000000,3.0000000000,0.2834022229,3.0000000000,-0.3114084166,3.0000000000
