Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9722556466,1.0000000000,0.0000000000,1.0000000000,1.0904952120,1.0000000000,0.0838456258,1.0000000000
C3,0.3795060936,2.0000000000,0.5372918750,2.0000000000,0.2478445758,2.0000000000,-0.2292602245,2.0000000000
C1,0.0215843492,3.0000000000,1.0000000000,3.0000000000,0.1947197923,3.0000000000,-0.4227822643,3.0000000000
