Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9620988127,1.0000000000,0.0000000000,1.0000000000,1.1086688329,1.0000000000,0.1028714840,1.0000000000
C3,0.3859055037,2.0000000000,0.4606358269,2.0000000000,0.3098701848,2.0000000000,-0.1674644635,2.0000000000
C1,0.0294860885,3.0000000000,1.0000000000,3.0000000000,0.2433765553,3.0000000000,-0.3394231304,3.0000000000
