Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9451788277,1.0000000000,0.0000000000,1.0000000000,1.1313415630,1.0000000000,0.1286227874,1.0000000000
C3,0.3965661017,2.0000000000,0.4493940581,2.0000000000,0.3943357682,2.0000000000,-0.0905314612,2.0000000000
C1,0.0426493748,3.0000000000,1.0000000000,3.0000000000,0.3101364382,3.0000000000,-0.2363854193,3.0000000000
