Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9435600593,1.0000000000,0.0000000000,1.0000000000,1.1663393922,1.0000000000,0.2048274228,1.0000000000
C3,0.3975860235,2.0000000000,0.4700216832,2.0000000000,0.4346269204,2.0000000000,0.0253093323,2.0000000000
C1,0.0439087324,3.0000000000,1.0000000000,3.0000000000,0.3489737317,3.0000000000,-0.0946647603,3.0000000000
