Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9631146226,1.0000000000,0.0000000000,1.0000000000,1.0661829662,1.0000000000,0.0151314701,1.0000000000
C3,0.3852654822,2.0000000000,0.5165202150,2.0000000000,0.2632531806,2.0000000000,-0.3084714080,2.0000000000
C1,0.0286958162,3.0000000000,1.0000000000,3.0000000000,0.1979915583,3.0000000000,-0.5137330314,3.0000000000
