Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9351156625,1.0000000000,0.0000000000,1.0000000000,1.1373370012,1.0000000000,0.1312585921,1.0000000000
C3,0.4029064949,2.0000000000,0.4407061470,2.0000000000,0.4317437569,2.0000000000,-0.0698541802,2.0000000000
C1,0.0504782425,3.0000000000,1.0000000000,3.0000000000,0.3390692499,3.0000000000,-0.2071547213,3.0000000000
