Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8879517049,1.0000000000,0.2775620894,2.0000000000,1.0565917020,1.0000000000,-0.1041418761,1.0000000000
C3,0.4326225922,2.0000000000,0.1716684443,1.0000000000,0.4620500264,2.0000000000,-0.3323540817,2.0000000000
C1,0.0871705133,3.0000000000,1.0000000000,3.0000000000,0.3424045257,3.0000000000,-0.5058012539,3.0000000000
