Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8757553670,1.0000000000,0.2123658685,2.0000000000,1.0647859718,1.0000000000,-0.0934892851,1.0000000000
C3,0.4403070110,2.0000000000,0.1637176375,1.0000000000,0.4920065315,2.0000000000,-0.3046568782,2.0000000000
C1,0.0966589311,3.0000000000,1.0000000000,3.0000000000,0.3676448382,3.0000000000,-0.4692015443,3.0000000000
