Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8567571809,1.0000000000,0.0772767944,1.0000000000,1.0804484919,1.0000000000,-0.0665459690,1.0000000000
C3,0.4522769991,2.0000000000,0.1574505499,2.0000000000,0.5375639972,2.0000000000,-0.2522425377,2.0000000000
C1,0.1114390010,3.0000000000,1.0000000000,3.0000000000,0.4070408534,3.0000000000,-0.4023737247,3.0000000000
