Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8145948352,1.0000000000,0.1106312116,1.0000000000,1.0831687277,1.0000000000,-0.0806344297,1.0000000000
C3,0.4788417857,2.0000000000,0.1266756432,2.0000000000,0.5933809009,2.0000000000,-0.2416392728,2.0000000000
C1,0.1442401545,3.0000000000,1.0000000000,3.0000000000,0.4528452465,3.0000000000,-0.3818455917,3.0000000000
