Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9741314710,1.0000000000,0.0000000000,1.0000000000,1.0528996413,1.0000000000,0.0119652460,1.0000000000
C3,0.3783242120,2.0000000000,0.5556007323,2.0000000000,0.2014863991,2.0000000000,-0.3544971022,2.0000000000
C1,0.0201250090,3.0000000000,1.0000000000,3.0000000000,0.1511112722,3.0000000000,-0.5797666785,3.0000000000
