Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8808653388,1.0000000000,0.2055845124,2.0000000000,1.0646055127,1.0000000000,-0.0900752638,1.0000000000
C3,0.4370874247,2.0000000000,0.1689008961,1.0000000000,0.4829774068,2.0000000000,-0.3055584620,2.0000000000
C1,0.0926835126,3.0000000000,1.0000000000,3.0000000000,0.3605100652,3.0000000000,-0.4717419896,3.0000000000
