Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8968097535,1.0000000000,0.1688826098,1.0000000000,1.0640770191,1.0000000000,-0.0780533568,1.0000000000
C3,0.4270414948,2.0000000000,0.1854973570,2.0000000000,0.4522442717,2.0000000000,-0.3083605830,2.0000000000
C1,0.0802791935,3.0000000000,1.0000000000,3.0000000000,0.3364820795,3.0000000000,-0.4801438936,3.0000000000
