Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.7252597822,1.0000000000,0.1067461870,2.0000000000,1.0902793106,1.0000000000,-0.0860315587,1.0000000000
C3,0.5338779683,2.0000000000,0.0895612779,1.0000000000,0.6645400164,2.0000000000,-0.2166110817,2.0000000000
C1,0.2137403858,3.0000000000,1.0000000000,3.0000000000,0.5139274252,3.0000000000,-0.3430135244,3.0000000000
