Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9536605134,1.0000000000,0.0000000000,1.0000000000,1.1200640953,1.0000000000,0.1146085442,1.0000000000
C3,0.3912221347,2.0000000000,0.4536886944,2.0000000000,0.3536459311,2.0000000000,-0.1287017626,2.0000000000
C1,0.0360508549,3.0000000000,1.0000000000,3.0000000000,0.2777058691,3.0000000000,-0.2870635667,3.0000000000
