Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8876370580,1.0000000000,0.1731502259,1.0000000000,1.0659010909,1.0000000000,-0.0814754935,1.0000000000
C3,0.4328208388,2.0000000000,0.1767378977,2.0000000000,0.4719493468,2.0000000000,-0.3017320465,2.0000000000
C1,0.0874153001,3.0000000000,1.0000000000,3.0000000000,0.3521733447,3.0000000000,-0.4692426795,3.0000000000
