Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8840571205,1.0000000000,0.1202221964,1.0000000000,1.0710011456,1.0000000000,-0.0717436787,1.0000000000
C3,0.4350764125,2.0000000000,0.1760200947,2.0000000000,0.4836521638,2.0000000000,-0.2847414140,2.0000000000
C1,0.0902003937,3.0000000000,1.0000000000,3.0000000000,0.3624264626,3.0000000000,-0.4479377308,3.0000000000
