Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8856907175,1.0000000000,0.2741070062,2.0000000000,1.0572761478,1.0000000000,-0.1043559011,1.0000000000
C3,0.4340471488,2.0000000000,0.1695271212,1.0000000000,0.4669392597,2.0000000000,-0.3299523844,2.0000000000
C1,0.0889294998,3.0000000000,1.0000000000,3.0000000000,0.3463675514,3.0000000000,-0.5022194654,3.0000000000
