Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9356591345,1.0000000000,0.0000000000,1.0000000000,1.1414371986,1.0000000000,0.1411228576,1.0000000000
C3,0.4025640753,2.0000000000,0.4450035571,2.0000000000,0.4342346367,2.0000000000,-0.0563576105,2.0000000000
C1,0.0500554361,3.0000000000,1.0000000000,3.0000000000,0.3419854592,3.0000000000,-0.1909964860,3.0000000000
