Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9035155374,1.0000000000,0.0000000000,1.0000000000,1.0740749085,1.0000000000,-0.0333011226,1.0000000000
C3,0.4193141372,2.0000000000,0.2237142442,2.0000000000,0.4143314173,2.0000000000,-0.2780450017,2.0000000000
C1,0.0750622767,3.0000000000,1.0000000000,3.0000000000,0.3108259349,3.0000000000,-0.4499816151,3.0000000000
