seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
873272948,0.0000000000,1.0000000000,0.0000000000,0.2657721649,0.0353095159,0.5362423099,0.1626760093
248630878,0.0000000000,1.0000000000,0.0000000000,0.2216596923,0.0877779620,0.3438153470,0.3467469987
179126757,0.0000000000,1.0000000000,0.0000000000,0.0949529855,0.1260033963,0.6915545614,0.0874890568
868332346,0.0000000000,1.0000000000,0.0000000000,0.0635185018,0.0140803871,0.1698026648,0.7525984464
30294661,0.0000000000,1.0000000000,0.0000000000,0.0635833429,0.4217908604,0.1202500994,0.3943756973
587652676,0.0000000000,1.0000000000,0.0000000000,0.1404186097,0.1400311272,0.4590602234,0.2604900397
559249676,0.0000000000,1.0000000000,0.0000000000,0.0385072883,0.3868075286,0.1953621991,0.3793229839
428806253,0.0000000000,1.0000000000,0.0000000000,0.0139750518,0.1402010877,0.2040571463,0.6417667142
27351629,0.0000000000,1.0000000000,0.0000000000,0.2312300239,0.0322249277,0.2537065441,0.4828385044
858597421,0.0000000000,1.0000000000,0.0000000000,0.1053049423,0.3538444250,0.3241891775,0.2166614552
67725994,0.0000000000,1.0000000000,0.0000000000,0.6310817092,0.0619553107,0.2580330973,0.0489298828
160831375,0.0000000000,1.0000000000,0.0000000000,0.1595057814,0.0298493160,0.7004925327,0.1101523699
880427997,0.0000000000,1.0000000000,0.0000000000,0.4262718051,0.1940979139,0.1439902671,0.2356400139
360353699,0.0000000000,1.0000000000,0.0000000000,0.0010197848,0.4278372684,0.5623971744,0.0087457724
458958737,0.0000000000,1.0000000000,0.0000000000,0.2633199298,0.2362867141,0.3600963067,0.1402970494
640509936,0.0000000000,1.0000000000,0.0000000000,0.3982384256,0.0933744850,0.4186781410,0.0897089485
563460110,0.0000000000,1.0000000000,0.0000000000,0.0160418315,0.2773469087,0.1792982638,0.5273129960
931079349,0.0000000000,1.0000000000,0.0000000000,0.2181937928,0.3757893386,0.2213727307,0.1846441379
937783954,0.0000000000,1.0000000000,0.0000000000,0.0228551504,0.1925243098,0.0243884998,0.7602320399
261801021,0.0000000000,1.0000000000,0.0000000000,0.6715506198,0.0635267708,0.0268593441,0.2380632653
763515358,0.0000000000,1.0000000000,0.0000000000,0.2625953212,0.2698268970,0.3337665805,0.1338112012
688098413,0.0000000000,1.0000000000,0.0000000000,0.3225884777,0.1134230913,0.1562654372,0.4077229937
248339850,0.0000000000,1.0000000000,0.0000000000,0.0552599462,0.0278989516,0.2927467984,0.6240943038
149052652,0.0000000000,1.0000000000,0.0000000000,0.1511183454,0.2489594627,0.3785087753,0.2214134166
815271907,0.0000000000,1.0000000000,0.0000000000,0.1131467483,0.5208788573,0.2255476378,0.1404267567
740154973,0.0000000000,1.0000000000,0.0000000000,0.2473925510,0.1907426135,0.4620922454,0.0997725900
374771171,0.0000000000,1.0000000000,0.0000000000,0.0519995979,0.1052019562,0.7681913688,0.0746070771
293181282,0.0000000000,1.0000000000,0.0000000000,0.1750247151,0.4477078222,0.3627916660,0.0144757966
689999857,0.0000000000,1.0000000000,0.0000000000,0.0408335040,0.4671355123,0.2764776581,0.2155533256
243745104,0.0000000000,1.0000000000,0.0000000000,0.2265423697,0.3319920731,0.1360706730,0.3053948843
