seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
934776617,0.0000000000,1.0000000000,0.0000000000,0.2690869297,0.0522067757,0.3875244127,0.2911818819
831070870,0.0000000000,1.0000000000,0.0000000000,0.5082538729,0.1281722838,0.0000000000,0.3635738433
589792833,0.0000000000,1.0000000000,0.0000000000,0.2235136301,0.2016649119,0.3154536578,0.2593678002
673169025,0.0000000000,1.0000000000,0.0000000000,0.1513121883,0.1807486610,0.3266251185,0.3413140322
594421652,0.0000000000,1.0000000000,0.0000000000,0.3493671361,0.2112336881,0.2768958530,0.1625033228
923964205,0.0000000000,1.0000000000,0.0000000000,0.1284793867,0.2149961876,0.4355630048,0.2209614210
610495414,0.0000000000,1.0000000000,0.0000000000,0.3621313070,0.1039756682,0.3723954250,0.1614975998
553318570,0.0000000000,1.0000000000,0.0000000000,0.1311231055,0.3123739860,0.5108005941,0.0457023143
957562586,0.0000000000,1.0000000000,0.0000000000,0.3243008174,0.0000000000,0.3939944228,0.2817047597
759956464,0.0000000000,1.0000000000,0.0000000000,0.2511846906,0.2086802392,0.1112916415,0.4288434288
363084250,0.0000000000,1.0000000000,0.0000000000,0.2434168596,0.1242027549,0.3028351117,0.3295452738
528036752,0.0000000000,1.0000000000,0.0000000000,0.4658836064,0.0254395959,0.4541881123,0.0544886854
750134137,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.8003555861,0.0000000000,0.1996444139
234264200,0.0000000000,1.0000000000,0.0000000000,0.0536760920,0.0230662657,0.4416990024,0.4815586399
972670494,0.0000000000,1.0000000000,0.0000000000,0.2021879126,0.2088054747,0.5582188574,0.0307877553
192465929,0.0000000000,1.0000000000,0.0000000000,0.0951274719,0.3743380313,0.3305880727,0.1999464242
842376303,0.0000000000,1.0000000000,0.0000000000,0.3567233107,0.2828607489,0.0867979097,0.2736180307
722891782,0.0000000000,1.0000000000,0.0000000000,0.1250033707,0.3715365323,0.1551914229,0.3482686740
205334470,0.0000000000,1.0000000000,0.0000000000,0.0774576308,0.3225201486,0.3216523647,0.2783698559
480193192,0.0000000000,1.0000000000,0.0000000000,0.3502831792,0.0419424080,0.3356105846,0.2721638283
521419531,0.0000000000,1.0000000000,0.0000000000,0.3983243047,0.0783770207,0.2912118518,0.2320868228
891986554,0.0000000000,1.0000000000,0.0000000000,0.1581002018,0.3150214966,0.1130133860,0.4138649155
255033601,0.0000000000,1.0000000000,0.0000000000,0.2429361700,0.2181771481,0.1308967796,0.4079899023
446630803,0.0000000000,1.0000000000,0.0000000000,0.3001659176,0.3902283752,0.1236273588,0.1859783483
555809554,0.0000000000,1.0000000000,0.0000000000,0.2527753152,0.3066317772,0.1688413988,0.2717515087
940053260,0.0000000000,1.0000000000,0.0000000000,0.3279591275,0.2003039708,0.2153750436,0.2563618581
844780366,0.0000000000,1.0000000000,0.0000000000,0.2496087952,0.1473707664,0.0414303624,0.5615900760
312119405,0.0000000000,1.0000000000,0.0000000000,0.2696290949,0.0647480030,0.0703631590,0.5952597431
848692799,0.0000000000,1.0000000000,0.0000000000,0.0748127243,0.3335757055,0.2497094211,0.3419021491
153296778,0.0000000000,1.0000000000,0.0000000000,0.5050896562,0.0843185427,0.0961805812,0.3144112200
