seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
157835723,0.0000000000,1.0000000000,0.0000000000,0.3671911882,0.2524387505,0.3803700613,0.0000000000
790039292,0.0000000000,1.0000000000,0.0000000000,0.1570803209,0.0823800954,0.4049014706,0.3556381131
724608866,0.0000000000,1.0000000000,0.0000000000,0.0229427396,0.2394073598,0.2844731037,0.4531767969
963385742,0.0000000000,1.0000000000,0.0000000000,0.0559306305,0.4581973750,0.2636458408,0.2222261538
363405282,0.0000000000,1.0000000000,0.0000000000,0.2811669759,0.2617426674,0.3423271384,0.1147632183
91555956,0.0000000000,1.0000000000,0.0000000000,0.6658647063,0.0565669241,0.0012835141,0.2762848554
204645079,0.0000000000,1.0000000000,0.0000000000,0.2747869103,0.0418807066,0.3227679700,0.3605644130
522438803,0.0000000000,1.0000000000,0.0000000000,0.4045772906,0.0594726211,0.1059012372,0.4300488512
32586068,0.0000000000,1.0000000000,0.0000000000,0.2141295819,0.2776262197,0.1830474513,0.3251967472
740416035,0.0000000000,1.0000000000,0.0000000000,0.4153907742,0.2019759983,0.3042574825,0.0783757450
534978506,0.0000000000,1.0000000000,0.0000000000,0.3053531445,0.3079196506,0.1068089555,0.2799182494
493193279,0.0000000000,1.0000000000,0.0000000000,0.3863602007,0.1367959979,0.1685605708,0.3082832306
771896559,0.0000000000,1.0000000000,0.0000000000,0.1798135135,0.3423551025,0.2118142030,0.2660171810
364510454,0.0000000000,1.0000000000,0.0000000000,0.3666060802,0.3508677587,0.0651488240,0.2173773371
396313205,0.0000000000,1.0000000000,0.0000000000,0.0036847648,0.5561966493,0.3663138638,0.0738047221
423230779,0.0000000000,1.0000000000,0.0000000000,0.0598137804,0.4237986280,0.2162185027,0.3001690889
598554711,0.0000000000,1.0000000000,0.0000000000,0.2139477588,0.1664634238,0.1712982284,0.4482905890
705687860,0.0000000000,1.0000000000,0.0000000000,0.1752033833,0.3178197243,0.3896130460,0.1173638464
144804673,0.0000000000,1.0000000000,0.0000000000,0.3888842943,0.3403598530,0.2484421857,0.0223136670
243660119,0.0000000000,1.0000000000,0.0000000000,0.4075028989,0.2141494443,0.0417486042,0.3365990526
546192189,0.0000000000,1.0000000000,0.0000000000,0.2436322952,0.2424422599,0.2269750694,0.2869503756
139298983,0.0000000000,1.0000000000,0.0000000000,0.2451467153,0.0573251170,0.0898612832,0.6076668845
127909400,0.0000000000,1.0000000000,0.0000000000,0.1079854760,0.1905739069,0.5135323814,0.1879082357
733940377,0.0000000000,1.0000000000,0.0000000000,0.2370955632,0.2716429535,0.3920540217,0.0992074617
44534355,0.0000000000,1.0000000000,0.0000000000,0.2933725417,0.1303385302,0.4959672949,0.0803216332
692733816,0.0000000000,1.0000000000,0.0000000000,0.0853376128,0.1194039856,0.3281065840,0.4671518176
52823136,0.0000000000,1.0000000000,0.0000000000,0.2609116527,0.1777562409,0.2560876922,0.3052444142
172471635,0.0000000000,1.0000000000,0.0000000000,0.0261952350,0.6413160101,0.1622410964,0.1702476584
560276455,0.0000000000,1.0000000000,0.0000000000,0.2335985771,0.1930517983,0.5327434381,0.0406061865
237131389,0.0000000000,1.0000000000,0.0000000000,0.1781514131,0.3190471098,0.1754676585,0.3273338185
