seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
538721626,0.0000000000,1.0000000000,0.0000000000,0.0662795191,0.0282756704,0.2160976671,0.6893471435
952649388,0.0000000000,1.0000000000,0.0000000000,0.2092146617,0.4937927039,0.2785043049,0.0184883296
122458509,0.0000000000,1.0000000000,0.0000000000,0.2370659071,0.3365617346,0.2946076202,0.1317647382
162589708,0.0000000000,1.0000000000,0.0000000000,0.3937113387,0.3724425006,0.0265559589,0.2072902018
801582266,0.0000000000,1.0000000000,0.0000000000,0.0560195786,0.3930642453,0.1484318594,0.4024843168
212859687,0.0000000000,1.0000000000,0.0000000000,0.1651012862,0.0174574756,0.0904822019,0.7269590363
631317053,0.0000000000,1.0000000000,0.0000000000,0.2862263612,0.0674075872,0.3026529754,0.3437130762
341512041,0.0000000000,1.0000000000,0.0000000000,0.2031127939,0.2296405562,0.2358389227,0.3314077271
754714955,0.0000000000,1.0000000000,0.0000000000,0.2879001941,0.2777832705,0.1539241214,0.2803924139
405946035,0.0000000000,1.0000000000,0.0000000000,0.1889971420,0.2923872836,0.3608373567,0.1577782177
163324866,0.0000000000,1.0000000000,0.0000000000,0.2371206152,0.6923189299,0.0588367689,0.0117236860
899458188,0.0000000000,1.0000000000,0.0000000000,0.4058977084,0.3297655704,0.0882051310,0.1761315902
9596674,0.0000000000,1.0000000000,0.0000000000,0.5615837368,0.1882534043,0.1264861104,0.1236767485
972509769,0.0000000000,1.0000000000,0.0000000000,0.7957390954,0.0254040425,0.1198058376,0.0590510245
44741353,0.0000000000,1.0000000000,0.0000000000,0.0303019942,0.2242277527,0.3152735830,0.4301966701
510212229,0.0000000000,1.0000000000,0.0000000000,0.3426754931,0.3524781715,0.0265054578,0.2783408776
912803331,0.0000000000,1.0000000000,0.0000000000,0.0465553220,0.4372692879,0.3802400281,0.1359353620
696744277,0.0000000000,1.0000000000,0.0000000000,0.0091208789,0.3410056084,0.4025705031,0.2473030096
221089988,0.0000000000,1.0000000000,0.0000000000,0.4043228615,0.1111673339,0.2643003192,0.2202094854
627618974,0.0000000000,1.0000000000,0.0000000000,0.4066901687,0.5162434697,0.0302740632,0.0467922984
209509610,0.0000000000,1.0000000000,0.0000000000,0.2087019786,0.3583390562,0.2135141198,0.2194448454
860532754,0.0000000000,1.0000000000,0.0000000000,0.3739454284,0.5486257168,0.0013122985,0.0761165563
67874546,0.0000000000,1.0000000000,0.0000000000,0.4306006741,0.3206285482,0.2118222151,0.0369485626
107781528,0.0000000000,1.0000000000,0.0000000000,0.3278698126,0.0744712678,0.3120180833,0.2856408363
708884450,0.0000000000,1.0000000000,0.0000000000,0.2749303063,0.3443188707,0.1702052404,0.2105455826
561674828,0.0000000000,1.0000000000,0.0000000000,0.1616633982,0.1588370418,0.6214650092,0.0580345508
744219956,0.0000000000,1.0000000000,0.0000000000,0.1114724335,0.3145927001,0.1810236759,0.3929111905
808329406,0.0000000000,1.0000000000,0.0000000000,0.2443900443,0.1123833516,0.6425780681,0.0006485361
82582963,0.0000000000,1.0000000000,0.0000000000,0.5423468752,0.3147144920,0.0767904717,0.0661481611
774227116,0.0000000000,1.0000000000,0.0000000000,0.2252125517,0.0861488221,0.1914853869,0.4971532393
