Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8534988320,1.0000000000,0.3743434308,2.0000000000,1.0406717621,1.0000000000,-0.1539965130,1.0000000000
C3,0.4514595275,2.0000000000,0.1474404764,1.0000000000,0.4673747538,2.0000000000,-0.3850945816,2.0000000000
C1,0.1139739075,3.0000000000,1.0000000000,3.0000000000,0.3445264517,3.0000000000,-0.5622174066,3.0000000000
