fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9443201517,1.0000000000,0.0000000000,1.0000000000,1.0948099981,1.0000000000,0.0797189474,1.0000000000
0.3930889799,2.0000000000,0.4638378107,2.0000000000,0.2785036903,2.0000000000,-0.2215411893,2.0000000000
0.0433174012,3.0000000000,1.0000000000,3.0000000000,0.2210839360,3.0000000000,-0.3937233417,3.0000000000
