seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
488607811,0.0000000000,1.0000000000,0.0000000000,0.3556390890,0.2944129996,0.0568571024,0.2930908090
244108560,0.0000000000,1.0000000000,0.0000000000,0.2666293973,0.0951991006,0.1490326314,0.4891388707
341461395,0.0000000000,1.0000000000,0.0000000000,0.0725466317,0.3311592346,0.2643471635,0.3319469702
686383614,0.0000000000,1.0000000000,0.0000000000,0.4170568862,0.1295413013,0.3700949739,0.0833068387
177516610,0.0000000000,1.0000000000,0.0000000000,0.5014232472,0.0352040222,0.4624142128,0.0009585178
787759888,0.0000000000,1.0000000000,0.0000000000,0.3260347936,0.2661856211,0.1466032507,0.2611763346
145395401,0.0000000000,1.0000000000,0.0000000000,0.3553323217,0.1842671795,0.4365098603,0.0238906385
245401253,0.0000000000,1.0000000000,0.0000000000,0.3349386025,0.0379615029,0.2226063516,0.4044935429
61114380,0.0000000000,1.0000000000,0.0000000000,0.3528011024,0.3153266117,0.1947331523,0.1371391336
392206478,0.0000000000,1.0000000000,0.0000000000,0.3308774156,0.3440271127,0.2975982036,0.0274972680
825437543,0.0000000000,1.0000000000,0.0000000000,0.4189778253,0.0672810106,0.2633723156,0.2503688484
339382881,0.0000000000,1.0000000000,0.0000000000,0.0510698800,0.4719750059,0.2812784159,0.1956766981
247409385,0.0000000000,1.0000000000,0.0000000000,0.2293273713,0.2985801049,0.0604869067,0.4116056171
309823071,0.0000000000,1.0000000000,0.0000000000,0.2702720158,0.0298908710,0.2470423481,0.4527947650
878564218,0.0000000000,1.0000000000,0.0000000000,0.2434664828,0.2670249925,0.3249664777,0.1645420469
138402552,0.0000000000,1.0000000000,0.0000000000,0.1036341600,0.2153252630,0.0898598491,0.5911807278
64566284,0.0000000000,1.0000000000,0.0000000000,0.0848459008,0.1317049530,0.4804784311,0.3029707151
136069555,0.0000000000,1.0000000000,0.0000000000,0.3979844867,0.2267158513,0.3242707429,0.0510289192
953007423,0.0000000000,1.0000000000,0.0000000000,0.5467183842,0.2685626552,0.0585808143,0.1261381464
262617833,0.0000000000,1.0000000000,0.0000000000,0.2663733893,0.2294903488,0.2367629238,0.2673733382
24304727,0.0000000000,1.0000000000,0.0000000000,0.6469760796,0.2870975815,0.0621273403,0.0037989986
236794415,0.0000000000,1.0000000000,0.0000000000,0.2901323117,0.1668686674,0.2592153203,0.2837837006
122932415,0.0000000000,1.0000000000,0.0000000000,0.3856813882,0.0998939436,0.2973054781,0.2171191901
656221014,0.0000000000,1.0000000000,0.0000000000,0.4609036014,0.1358149417,0.1756564409,0.2276250160
201236382,0.0000000000,1.0000000000,0.0000000000,0.2149659813,0.1420724495,0.3322785970,0.3106829722
825837655,0.0000000000,1.0000000000,0.0000000000,0.3718764954,0.1767580441,0.1591350781,0.2922303824
926464962,0.0000000000,1.0000000000,0.0000000000,0.0027027463,0.2914360987,0.0190297694,0.6868313856
305824393,0.0000000000,1.0000000000,0.0000000000,0.4236480503,0.3086193135,0.1507055196,0.1170271166
875149228,0.0000000000,1.0000000000,0.0000000000,0.2244195021,0.3639289617,0.3684032197,0.0432483166
758519240,0.0000000000,1.0000000000,0.0000000000,0.2139787908,0.1549587954,0.2481491082,0.3829133056
