fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9430345233,1.0000000000,0.0000000000,1.0000000000,1.0678906965,1.0000000000,-0.0155720360,1.0000000000
0.3979171395,2.0000000000,0.4223622786,2.0000000000,0.3378772379,2.0000000000,-0.3000677117,2.0000000000
0.0443175850,3.0000000000,1.0000000000,3.0000000000,0.2517610968,3.0000000000,-0.4904547530,3.0000000000
