seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
987334396,0.0000000000,1.0000000000,0.0000000000,0.3866139164,0.2694885958,0.2369701626,0.1069273251
934130967,0.0000000000,1.0000000000,0.0000000000,0.3914553652,0.0735643396,0.4318000295,0.1031802656
812639485,0.0000000000,1.0000000000,0.0000000000,0.3385716424,0.3533265452,0.1323518528,0.1757499596
987000329,0.0000000000,1.0000000000,0.0000000000,0.0332376774,0.1344946988,0.4094332366,0.4228343873
884145640,0.0000000000,1.0000000000,0.0000000000,0.1351175860,0.1942115235,0.3699356374,0.3007352531
485955384,0.0000000000,1.0000000000,0.0000000000,0.2013115210,0.6283064659,0.0478025106,0.1225795025
95924246,0.0000000000,1.0000000000,0.0000000000,0.2784785359,0.2623692868,0.2859110846,0.1732410927
951367849,0.0000000000,1.0000000000,0.0000000000,0.3462425477,0.1525136282,0.2241992113,0.2770446127
665408114,0.0000000000,1.0000000000,0.0000000000,0.1475191978,0.1639395166,0.2470120529,0.4415292328
195626154,0.0000000000,1.0000000000,0.0000000000,0.3521233263,0.3136506688,0.1810370439,0.1531889610
190162289,0.0000000000,1.0000000000,0.0000000000,0.2460439552,0.5733981799,0.0375079013,0.1430499636
430793755,0.0000000000,1.0000000000,0.0000000000,0.0635506207,0.1818606232,0.4292136930,0.3253750631
694577071,0.0000000000,1.0000000000,0.0000000000,0.0941419270,0.2446907068,0.5175474556,0.1436199106
224245256,0.0000000000,1.0000000000,0.0000000000,0.0987197515,0.2796062387,0.2224562947,0.3992177151
966492537,0.0000000000,1.0000000000,0.0000000000,0.1751907060,0.3320323031,0.2302055076,0.2625714833
17733954,0.0000000000,1.0000000000,0.0000000000,0.3565885165,0.5083620976,0.0447933767,0.0902560092
661565874,0.0000000000,1.0000000000,0.0000000000,0.3278304255,0.1369837542,0.2099931409,0.3251926794
572714307,0.0000000000,1.0000000000,0.0000000000,0.4032621578,0.1099833375,0.3716551939,0.1150993108
748813370,0.0000000000,1.0000000000,0.0000000000,0.2009855511,0.2130746444,0.1723354180,0.4136043865
864704852,0.0000000000,1.0000000000,0.0000000000,0.4670374645,0.3072416855,0.1502179525,0.0755028974
468430485,0.0000000000,1.0000000000,0.0000000000,0.3093310400,0.1771201391,0.2410565672,0.2724922537
274843589,0.0000000000,1.0000000000,0.0000000000,0.2021226445,0.3749240963,0.1458595682,0.2770936910
400111984,0.0000000000,1.0000000000,0.0000000000,0.0958563745,0.4355923214,0.3559527513,0.1125985528
880889025,0.0000000000,1.0000000000,0.0000000000,0.2776275413,0.2028285621,0.0095567052,0.5099871914
748061565,0.0000000000,1.0000000000,0.0000000000,0.0355165334,0.2708305342,0.4315069554,0.2621459770
59324541,0.0000000000,1.0000000000,0.0000000000,0.1477458452,0.4404434573,0.1327910727,0.2790196248
895846085,0.0000000000,1.0000000000,0.0000000000,0.2119754049,0.1287646448,0.3644338395,0.2948261108
214276650,0.0000000000,1.0000000000,0.0000000000,0.2664501574,0.1792498488,0.3029276652,0.2513723286
310596407,0.0000000000,1.0000000000,0.0000000000,0.2948164259,0.1364959285,0.3279644299,0.2407232156
811950361,0.0000000000,1.0000000000,0.0000000000,0.5567240537,0.2478383841,0.0028817175,0.1925558448
