objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.1299974745,0.0272959858,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8347333960,0.2988327969,0.1308622648,0.1299974745,0.1359078502,0.1414775884,0.1320244011,0.1896204800,-30.1580918446,0.0000000000,True,True
