seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
460560606,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.3617237764,0.3996173619,0.2386588617
573142289,0.0000000000,1.0000000000,0.0000000000,0.5339700295,0.0064101538,0.2373129953,0.2223068214
783963072,0.0000000000,1.0000000000,0.0000000000,0.3153035159,0.0004155591,0.2158755800,0.4684053450
557309271,0.0000000000,1.0000000000,0.0000000000,0.2796685736,0.3890343653,0.0197686583,0.3115284028
164636866,0.0000000000,1.0000000000,0.0000000000,0.2350427109,0.3500327161,0.2081921907,0.2067323822
792090902,0.0000000000,1.0000000000,0.0000000000,0.4412598686,0.1457101277,0.2008291803,0.2122008234
72954858,0.0000000000,1.0000000000,0.0000000000,0.3646830868,0.0927980142,0.2716028903,0.2709160087
311537628,0.0000000000,1.0000000000,0.0000000000,0.2910204477,0.1991745814,0.5098049709,0.0000000000
321176075,0.0000000000,1.0000000000,0.0000000000,0.6075506771,0.0321622284,0.2797177629,0.0805693317
916785631,0.0000000000,1.0000000000,0.0000000000,0.2929492697,0.3734536046,0.0307701573,0.3028269685
673257963,0.0000000000,1.0000000000,0.0000000000,0.1621102483,0.3461883166,0.0408870903,0.4508143447
816184619,0.0000000000,1.0000000000,0.0000000000,0.2318476646,0.2904026489,0.0936613905,0.3840882960
122174307,0.0000000000,1.0000000000,0.0000000000,0.0481399816,0.2549945589,0.3049190113,0.3919464482
556055301,0.0000000000,1.0000000000,0.0000000000,0.2761462862,0.2996978937,0.0178557166,0.4063001035
863187811,0.0000000000,1.0000000000,0.0000000000,0.1418766461,0.3068342321,0.1825319479,0.3687571739
972393142,0.0000000000,1.0000000000,0.0000000000,0.5099267706,0.0178745768,0.0937389898,0.3784596628
461721465,0.0000000000,1.0000000000,0.0000000000,0.1968067248,0.2723105269,0.2712049088,0.2596778396
647696599,0.0000000000,1.0000000000,0.0000000000,0.2864697926,0.2436952976,0.4698349098,0.0000000000
195302761,0.0000000000,1.0000000000,0.0000000000,0.0169726725,0.5329876354,0.2612199445,0.1888197476
728141208,0.0000000000,1.0000000000,0.0000000000,0.4085886387,0.0154564047,0.2390699369,0.3368850197
403730096,0.0000000000,1.0000000000,0.0000000000,0.2431975939,0.2075867553,0.1826135110,0.3666021399
173769046,0.0000000000,1.0000000000,0.0000000000,0.3376335019,0.3558969241,0.1641566428,0.1423129312
633873076,0.0000000000,1.0000000000,0.0000000000,0.4493338381,0.1953556104,0.0157315160,0.3395790354
635799698,0.0000000000,1.0000000000,0.0000000000,0.4210702432,0.1774178278,0.2029657374,0.1985461916
227623085,0.0000000000,1.0000000000,0.0000000000,0.1198763577,0.2685787000,0.4145775519,0.1969673904
974155236,0.0000000000,1.0000000000,0.0000000000,0.1056728204,0.1133562916,0.4696253947,0.3113454933
189427269,0.0000000000,1.0000000000,0.0000000000,0.3422976731,0.2483036648,0.0694289847,0.3399696775
926532143,0.0000000000,1.0000000000,0.0000000000,0.2525211503,0.1877650766,0.2584393971,0.3012743760
470784826,0.0000000000,1.0000000000,0.0000000000,0.1414316949,0.3707998212,0.1377522005,0.3500162834
343100974,0.0000000000,1.0000000000,0.0000000000,0.2061505866,0.2913085443,0.2225500579,0.2799908112
