objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1232720522,0.0283034999,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8228699473,0.3488170051,0.1227242243,0.1232720522,0.1272872152,0.1286498701,0.1256445830,0.1780188249,-30.3641724804,0.0000000000,True,True,30,0.2828609199,1.0000000000,0.7094000000
