seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
664313540,0.1054840664,1.0000000000,0.0000000000,0.4036852281,0.1031136460,0.1054840664,0.1055932943,0.1665696948,0.1159976012,0.1615937092,0.1686225655,0.5357138924,0.1705158874,0.1251476547
409186442,0.1054840664,1.0000000000,0.0000000000,0.3914148961,0.1029239090,0.1054840664,0.1055729019,0.1486744575,0.1071428571,0.1471426135,0.1686633503,0.4998826329,0.1665119230,0.1649420937
406386861,0.1054840664,1.0000000000,0.0000000000,0.3945308496,0.1029679038,0.1054840664,0.1056168966,0.0912919534,0.1071428571,0.1471866083,0.1685753609,0.3852056142,0.2257437799,0.2204752450
417958745,0.1354616758,1.0000000000,0.0000000000,0.5893803628,0.1399744109,0.1354616758,0.1516840077,0.1581662657,0.1242829378,0.2041750904,0.1685744775,0.1085769814,0.1828282186,0.5400203224
814020384,0.1054840664,1.0000000000,0.0000000000,0.3930702934,0.1029341813,0.1054840664,0.1055831741,0.1125691601,0.1071428571,0.1556942970,0.1686428059,0.4251253862,0.1434064768,0.2628253311
321215732,0.1054851600,1.0000000000,0.0000000000,0.4282154112,0.1029913343,0.1054851600,0.1056403271,0.0631039597,0.1071428571,0.1472100388,0.1685284998,0.2591215542,0.2982838097,0.2740661363
166972919,0.1055296470,1.0000000000,0.0000000000,0.4122823436,0.1035101090,0.1055296470,0.1056848141,0.1309641429,0.1163025444,0.1619901721,0.1684395259,0.3121652644,0.3948574413,0.1245377684
334291442,0.1055069837,1.0000000000,0.0000000000,0.4832856598,0.1030131579,0.1055069837,0.1087145975,0.0853977135,0.1071428571,0.1612056801,0.1684848526,0.1946054268,0.2468411802,0.3900685404
106142582,0.1054935586,1.0000000000,0.0000000000,0.4062787578,0.1029997329,0.1054935586,0.1056487257,0.1207365318,0.1150355619,0.1639272203,0.1685117027,0.4268340456,0.1270717334,0.2775825184
90047860,0.1449648661,1.0000000000,0.0000000000,0.4115221885,0.1449595970,0.1449648661,0.1449608524,0.1683836898,0.1578020165,0.2066797792,0.1685394941,0.5394249538,0.0415388241,0.2504967280
771552413,0.1054840664,1.0000000000,0.0000000000,0.5221033394,0.1029889038,0.1054840664,0.1056378966,0.1003930043,0.1071428571,0.1472076083,0.1685333608,0.2342622179,0.1726895049,0.4245149163
722359350,0.1054840664,1.0000000000,0.0000000000,0.4030498261,0.1029787450,0.1054840664,0.1056277378,0.1097988772,0.1071428571,0.1471974495,0.1685536785,0.3618177491,0.3027602726,0.1668682998
696770792,0.1054840664,1.0000000000,0.0000000000,0.4085634175,0.1029359577,0.1054840664,0.1055849506,0.0672511180,0.1071428571,0.1471546623,0.1686392529,0.2360637954,0.3402039946,0.2550929571
461877230,0.1054840664,1.0000000000,0.0000000000,0.4368913117,0.1029766599,0.1054840664,0.1056256527,0.0631039597,0.1071428571,0.1471953644,0.1685578487,0.2680526161,0.2591291221,0.3042604131
717058512,0.1345829890,1.0000000000,0.0000000000,0.5134355356,0.1345821234,0.1345829890,0.1345833788,0.1530797556,0.1473787857,0.1963023055,0.1684479797,0.3732743625,0.0623852858,0.3958923720
161271778,0.1376376911,1.0000000000,0.0000000000,0.4715553213,0.1421453046,0.1376376911,0.1538549014,0.1305879515,0.1264589532,0.2063459841,0.1685847207,0.1042249508,0.3265214327,0.4006688958
501044774,0.1054840664,1.0000000000,0.0000000000,0.4032521313,0.1029810182,0.1054840664,0.1056300110,0.0802796325,0.1071428571,0.1527621345,0.1685491321,0.2114282385,0.3663511443,0.2536714851
938051391,0.1054927526,1.0000000000,0.0000000000,0.4587603815,0.1029989269,0.1054927526,0.1056479197,0.0718386164,0.1071428571,0.1476323520,0.1685133146,0.2217236211,0.2549188424,0.3548442218
152312102,0.1210651635,1.0000000000,0.0000000000,0.3670568938,0.1255877969,0.1210651635,0.1372973937,0.1585693005,0.1098864256,0.1897884764,0.1685546808,0.1373700060,0.5229249316,0.1711503816
696320374,0.1054840664,1.0000000000,0.0000000000,0.3786926924,0.1028566880,0.1054840664,0.1055056808,0.1314401786,0.1071428571,0.1478348457,0.1687977925,0.4652796331,0.1589703928,0.2069521817
495625870,0.1054840664,1.0000000000,0.0000000000,0.3944968816,0.1029777399,0.1054840664,0.1056267327,0.0951995869,0.1071428571,0.1471964444,0.1685556887,0.3772078512,0.2581695799,0.1960668803
446156275,0.1054860749,1.0000000000,0.0000000000,0.3943095912,0.1029922491,0.1054860749,0.1056412419,0.0817897068,0.1071428571,0.1472109536,0.1685266702,0.3431719667,0.2654147226,0.2228866405
238766265,0.1322448682,1.0000000000,0.0000000000,0.4674655858,0.1367794985,0.1322448682,0.1484890953,0.1250230859,0.1208940876,0.2009801780,0.1681866017,0.1153546820,0.3428252554,0.3736334608
301512089,0.1291617989,1.0000000000,0.0000000000,0.4178408227,0.1291372345,0.1291617989,0.1291384899,0.1597965410,0.1419989493,0.1876172977,0.1685780847,0.5222120657,0.2360648911,0.0731449586
