seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
458517706,0.0000000000,1.0000000000,0.0000000000,0.2630441675,0.2252674123,0.2334345332,0.2782538870
681654051,0.0000000000,1.0000000000,0.0000000000,0.2422922344,0.2047300711,0.5325945390,0.0203831555
228350569,0.0000000000,1.0000000000,0.0000000000,0.1562786451,0.3547268631,0.2341235070,0.2548709847
85569444,0.0000000000,1.0000000000,0.0000000000,0.1130996523,0.3634429442,0.1618701865,0.3615872170
23872289,0.0000000000,1.0000000000,0.0000000000,0.0527504313,0.3895765771,0.1870403650,0.3706326266
181698663,0.0000000000,1.0000000000,0.0000000000,0.1758313225,0.3439330694,0.4350007796,0.0452348286
696118983,0.0000000000,1.0000000000,0.0000000000,0.2811310255,0.0883580609,0.3320801497,0.2984307640
541832449,0.0000000000,1.0000000000,0.0000000000,0.2041954470,0.3372055903,0.2575049525,0.2010940103
336852765,0.0000000000,1.0000000000,0.0000000000,0.2272881604,0.3293941458,0.0717409222,0.3715767716
341992597,0.0000000000,1.0000000000,0.0000000000,0.5887814653,0.1144250848,0.1860385148,0.1107549350
990516265,0.0000000000,1.0000000000,0.0000000000,0.2636937129,0.2245527480,0.2560835869,0.2556699522
275840867,0.0000000000,1.0000000000,0.0000000000,0.2058742178,0.1770191140,0.2532477826,0.3638588856
679131540,0.0000000000,1.0000000000,0.0000000000,0.3419864128,0.1437019944,0.4706117630,0.0436998298
251343735,0.0000000000,1.0000000000,0.0000000000,0.1833105415,0.1767673092,0.5049502078,0.1349719415
571152858,0.0000000000,1.0000000000,0.0000000000,0.2134270909,0.0366511341,0.2966350835,0.4532866915
570105528,0.0000000000,1.0000000000,0.0000000000,0.3358115061,0.1807099119,0.3631142638,0.1203643182
917408388,0.0000000000,1.0000000000,0.0000000000,0.1014074699,0.3566911951,0.1163030739,0.4255982612
333856220,0.0000000000,1.0000000000,0.0000000000,0.2909418496,0.4241393734,0.2017209386,0.0831978384
107602037,0.0000000000,1.0000000000,0.0000000000,0.1992178827,0.3608586136,0.1311572000,0.3087663037
607456411,0.0000000000,1.0000000000,0.0000000000,0.0935406986,0.1981158322,0.4032621420,0.3050813272
201929805,0.0000000000,1.0000000000,0.0000000000,0.3656368344,0.2166969450,0.0123745106,0.4052917100
996371231,0.0000000000,1.0000000000,0.0000000000,0.1124048659,0.1212148875,0.4053859640,0.3609942826
505159670,0.0000000000,1.0000000000,0.0000000000,0.4300847071,0.3232415868,0.2110540988,0.0356196072
494822034,0.0000000000,1.0000000000,0.0000000000,0.3882957667,0.4026248590,0.0185937180,0.1904856562
585387226,0.0000000000,1.0000000000,0.0000000000,0.4074793942,0.0391944392,0.1149556694,0.4383704972
559930744,0.0000000000,1.0000000000,0.0000000000,0.1437006387,0.1863997538,0.5020059375,0.1678936700
420300160,0.0000000000,1.0000000000,0.0000000000,0.0664225243,0.2420088703,0.4210900605,0.2704785449
552119966,0.0000000000,1.0000000000,0.0000000000,0.1157849872,0.2904578085,0.4583641476,0.1353930567
403446865,0.0000000000,1.0000000000,0.0000000000,0.2730979235,0.3310195053,0.3444360496,0.0514465216
993784392,0.0000000000,1.0000000000,0.0000000000,0.3675044699,0.2405493387,0.0617011638,0.3302450276
