objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.0895724004,0.0000000000,0.9916666667,0.0311804782,0.0000000000,0.0000000000,1819861.0993367855,4840185.8536269953,0.0960330651,0.1055109199,0.0895724004,0.1214506590,0.1095547849,0.0889968752,-25185267450579108.0000000000,0.0000000000,True,True
