Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9111174201,1.0000000000,0.0000000000,1.0000000000,1.0757992549,1.0000000000,-0.0362430064,1.0000000000
C3,0.4180268138,2.0000000000,0.2095590147,2.0000000000,0.4329530355,2.0000000000,-0.2708623525,2.0000000000
C1,0.0691482196,3.0000000000,1.0000000000,3.0000000000,0.3244529140,3.0000000000,-0.4404176212,3.0000000000
