seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
391957894,0.0000000000,1.0000000000,0.0000000000,0.2950917514,0.1423507484,0.1873871816,0.3751703186
926897869,0.0000000000,1.0000000000,0.0000000000,0.2443757214,0.3389578393,0.1975293838,0.2191370556
503379468,0.0000000000,1.0000000000,0.0000000000,0.2923043404,0.2137626937,0.2917094263,0.2022235395
427969765,0.0000000000,1.0000000000,0.0000000000,0.2452663090,0.3436184004,0.2147197146,0.1963955760
679713660,0.0000000000,1.0000000000,0.0000000000,0.2571498053,0.1894106752,0.2436951999,0.3097443195
9123880,0.0000000000,1.0000000000,0.0000000000,0.3832430141,0.0744838459,0.2484179906,0.2938551495
280068760,0.0000000000,1.0000000000,0.0000000000,0.4015917696,0.0651790579,0.2928570650,0.2403721074
321056439,0.0000000000,1.0000000000,0.0000000000,0.0156102155,0.1585319256,0.3978126260,0.4280452330
4001749,0.0000000000,1.0000000000,0.0000000000,0.2887758359,0.3234105652,0.2540613040,0.1337522949
269225494,0.0000000000,1.0000000000,0.0000000000,0.3349219001,0.2406067340,0.3396532554,0.0848181105
465083459,0.0000000000,1.0000000000,0.0000000000,0.6959474604,0.1675830611,0.0890427732,0.0474267052
74010779,0.0000000000,1.0000000000,0.0000000000,0.2715366648,0.3163431879,0.1518126320,0.2603075153
355763337,0.0000000000,1.0000000000,0.0000000000,0.2140723811,0.1512646967,0.5599725616,0.0746903606
377459729,0.0000000000,1.0000000000,0.0000000000,0.1760415011,0.2098293807,0.3217864891,0.2923426291
806868062,0.0000000000,1.0000000000,0.0000000000,0.4300732685,0.3042017564,0.1468187238,0.1189062513
374029653,0.0000000000,1.0000000000,0.0000000000,0.1707121302,0.4754640518,0.3538238180,0.0000000000
896149190,0.0000000000,1.0000000000,0.0000000000,0.1850398575,0.3259891700,0.3726418284,0.1163291441
530102527,0.0000000000,1.0000000000,0.0000000000,0.1639176374,0.4945842940,0.3009956926,0.0405023761
193908370,0.0000000000,1.0000000000,0.0000000000,0.4097278445,0.1163738513,0.2819964426,0.1919018616
974781088,0.0000000000,1.0000000000,0.0000000000,0.4090521709,0.1819833403,0.2512180352,0.1577464535
233345744,0.0000000000,1.0000000000,0.0000000000,0.2392174348,0.0138623820,0.6174632079,0.1294569752
636403429,0.0000000000,1.0000000000,0.0000000000,0.4098656019,0.1616646991,0.2078126577,0.2206570413
172834177,0.0000000000,1.0000000000,0.0000000000,0.0048146735,0.4562861608,0.1313447033,0.4075544624
84940386,0.0000000000,1.0000000000,0.0000000000,0.4381689737,0.3833943395,0.0000000000,0.1784366868
318504726,0.0000000000,1.0000000000,0.0000000000,0.1872292726,0.2197152528,0.2517959854,0.3412594892
872044878,0.0000000000,1.0000000000,0.0000000000,0.1216972030,0.3943735953,0.1388193593,0.3451098425
570844142,0.0000000000,1.0000000000,0.0000000000,0.2135659293,0.4384334541,0.0413653869,0.3066352297
643533768,0.0000000000,1.0000000000,0.0000000000,0.1302774011,0.3184425376,0.2258581076,0.3254219536
626379047,0.0000000000,1.0000000000,0.0000000000,0.3573913098,0.0071376121,0.3566709686,0.2788001095
516323951,0.0000000000,1.0000000000,0.0000000000,0.3505226823,0.4103725234,0.1568117422,0.0822930521
