fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.8859240320,1.0000000000,0.0000000000,1.0000000000,1.0846986184,1.0000000000,-0.0364632089,1.0000000000
0.4339001476,2.0000000000,0.2004059734,2.0000000000,0.4939312643,2.0000000000,-0.2398396022,2.0000000000
0.0887479875,3.0000000000,1.0000000000,3.0000000000,0.3734536788,3.0000000000,-0.3950643370,3.0000000000
