objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.0919771488,0.0433053721,0.9791666667,0.0465847495,0.0000000000,0.0000000000,6190014.6997801540,11723316.0592992119,0.1631498446,0.1669502781,0.1599245053,0.2166928212,0.1710055867,0.0919771488,-10.6163935497,0.0000000000,True,True
