fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9429568143,1.0000000000,0.0000000000,1.0000000000,1.1779800856,1.0000000000,0.2302674147,1.0000000000
0.3979661044,2.0000000000,0.4748882574,2.0000000000,0.4482155836,2.0000000000,0.0638318882,2.0000000000
0.0443780405,3.0000000000,1.0000000000,3.0000000000,0.3620299438,3.0000000000,-0.0475711980,3.0000000000
