objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1530085866,0.0538544907,0.9833333333,0.0424918293,0.0000000000,0.0000000000,0.5901216559,0.3149289571,0.1530085866,0.1572094854,0.1563895097,0.1854786715,0.1624292137,0.2169972748,-12.0298579040,0.0000000000,True,True,30,0.2733135158,1.0000000000,0.7094000000
