Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8725657609,1.0000000000,0.2563834105,2.0000000000,1.0610340282,1.0000000000,-0.1052169874,1.0000000000
C3,0.4423166525,2.0000000000,0.1576912016,1.0000000000,0.4935932810,2.0000000000,-0.3167912037,2.0000000000
C1,0.0991403575,3.0000000000,1.0000000000,3.0000000000,0.3681042274,3.0000000000,-0.4827032792,3.0000000000
