Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8090912954,1.0000000000,0.5000000000,2.0000000000,1.0191918420,1.0000000000,-0.2517863530,1.0000000000
C3,0.4823093412,2.0000000000,0.0105464697,1.0000000000,0.5352759289,2.0000000000,-0.4508535876,2.0000000000
C1,0.1485217581,3.0000000000,1.0000000000,3.0000000000,0.3937086833,3.0000000000,-0.6257750043,3.0000000000
