fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.8425016611,1.0000000000,0.3278533816,2.0000000000,1.0610537263,1.0000000000,-0.1185602086,1.0000000000
0.4585274103,2.0000000000,0.1358686816,1.0000000000,0.5245985422,2.0000000000,-0.3152840313,2.0000000000
0.1225294061,3.0000000000,1.0000000000,3.0000000000,0.3922956335,3.0000000000,-0.4765378907,3.0000000000
