seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
338855635,0.1123302418,1.0000000000,0.0000000000,0.4293624464,0.1872580719,0.1897501665,0.1899045539,0.2067901906,0.1785714286,0.1123302418,0.4608411561,0.0000000000,0.1941573501,0.3450014938
316468144,0.0606530407,0.8750000000,0.0000000000,30376970.5935371742,0.1248537202,0.1293883505,0.1131441234,0.2178053264,0.1534038606,0.0606530407,0.4641823748,0.3426253463,0.1012974865,0.0918947924
191603009,0.1618205725,1.0000000000,0.0000000000,0.5797755367,0.2203006356,0.2202997701,0.2202993802,0.2741682575,0.2202993918,0.1618205725,0.4696788794,0.0594012164,0.0000000000,0.4709199042
259167022,0.1651957831,1.0000000000,0.0000000000,0.4480895174,0.2247616073,0.2247607417,0.2247603519,0.2875898577,0.2247603634,0.1651957831,0.4586398616,0.0000000000,0.4908808653,0.0504792732
24823131,0.1917483410,0.8750000000,0.0000000000,0.7867572837,0.2500012439,0.2500003783,0.2499999885,0.3038688657,0.2500000000,0.1917483410,0.4624942568,0.0000000000,0.0000000000,0.5375057432
927460458,0.0946855452,1.0000000000,0.0000000000,0.2456269341,0.1706670860,0.1731591806,0.1733135681,0.1696643531,0.1619804427,0.0946855452,0.4660298050,0.0331819718,0.2352270534,0.2655611698
690799961,0.0145750272,0.8750000000,0.0000000000,27321115.2324503511,0.0959635158,0.1054840664,0.0895493938,0.1653353064,0.1117147572,0.0145750272,0.4626747467,0.2204527949,0.1337133428,0.1831591156
448207328,0.1275639918,1.0000000000,0.0000000000,0.4095789406,0.1842970236,0.1842961580,0.1842957682,0.2381646455,0.1842957798,0.1275639918,0.4594545148,0.1314084405,0.0000000000,0.4091370447
420268179,0.0847212905,1.0000000000,0.0000000000,4115415.1376870056,0.1587066877,0.1657342782,0.1496448283,0.1842723985,0.1785714286,0.0847212905,0.4539952956,0.2754155576,0.0000000000,0.2705891468
307535072,0.1594108222,1.0000000000,0.0000000000,0.3532758631,0.2214498596,0.2259844900,0.2097402628,0.3144014658,0.2500000000,0.1594108222,0.4586252934,0.5413747066,0.0000000000,0.0000000000
142406085,0.1325541319,1.0000000000,0.0000000000,0.5071802716,0.1910341950,0.1910333295,0.1910329396,0.2449018169,0.1910329512,0.1325541319,0.4634035873,0.0300769516,0.0878571461,0.4186623150
598477191,0.1052706429,1.0000000000,0.0000000000,0.3663592078,0.1809552045,0.1834472991,0.1836016865,0.1914984013,0.1722685611,0.1052706429,0.4623546190,0.0126057349,0.2121351938,0.3129044522
566523986,0.1112765311,1.0000000000,0.0000000000,0.2653240946,0.1872580719,0.1897501665,0.1899045539,0.2211517458,0.1785714286,0.1112765311,0.4727301511,0.0000000000,0.3439143519,0.1833554971
7314456,0.1112765311,1.0000000000,0.0000000000,0.2578136598,0.1872580719,0.1897501665,0.1899045539,0.1960618554,0.1785714286,0.1112765311,0.4641409352,0.0000000000,0.3023237871,0.2335352777
415521519,0.1128636882,1.0000000000,0.0000000000,0.3968477371,0.1872580719,0.1897501665,0.1899045539,0.1949367997,0.1785714286,0.1128636882,0.4597742633,0.0000000000,0.2178641320,0.3223616047
