seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
623843591,0.0000000000,1.0000000000,0.0000000000,0.5320425470,0.1321761800,0.0768169886,0.2589642844
107276645,0.0000000000,1.0000000000,0.0000000000,0.3183576510,0.4713087662,0.0330945102,0.1772390725
836988771,0.0000000000,1.0000000000,0.0000000000,0.2374114304,0.3433894634,0.2855107068,0.1336883994
455469006,0.0000000000,1.0000000000,0.0000000000,0.5389537889,0.2939370520,0.1621854802,0.0049236789
380556986,0.0000000000,1.0000000000,0.0000000000,0.5528157486,0.2644398791,0.1047624474,0.0779819248
659650171,0.0000000000,1.0000000000,0.0000000000,0.1122978661,0.4103046227,0.3754099061,0.1019876052
33898819,0.0000000000,1.0000000000,0.0000000000,0.1670946505,0.4298930422,0.2904780362,0.1125342711
435399521,0.0000000000,1.0000000000,0.0000000000,0.2868047137,0.0299965067,0.1195530104,0.5636457691
581830779,0.0000000000,1.0000000000,0.0000000000,0.4010997224,0.3551829897,0.1036466845,0.1400706034
621050422,0.0000000000,1.0000000000,0.0000000000,0.5845461881,0.2307625801,0.0101540868,0.1745371449
437955515,0.0000000000,1.0000000000,0.0000000000,0.1116781939,0.0041026995,0.3618489449,0.5223701617
120840649,0.0000000000,1.0000000000,0.0000000000,0.4084861428,0.0967840447,0.0115890282,0.4831407844
203063898,0.0000000000,1.0000000000,0.0000000000,0.5400695140,0.0409964547,0.3471389308,0.0717951005
612618419,0.0000000000,1.0000000000,0.0000000000,0.3109099339,0.4264923431,0.1285907048,0.1340070182
115236251,0.0000000000,1.0000000000,0.0000000000,0.2190111226,0.2412120446,0.4555682521,0.0842085807
746842539,0.0000000000,1.0000000000,0.0000000000,0.0532213566,0.2009566914,0.2517958605,0.4940260914
643630526,0.0000000000,1.0000000000,0.0000000000,0.0967186847,0.0020656755,0.4130519679,0.4881636720
962489083,0.0000000000,1.0000000000,0.0000000000,0.0718235657,0.7245085257,0.0455508915,0.1581170171
43006479,0.0000000000,1.0000000000,0.0000000000,0.1855874893,0.1782452240,0.5311504875,0.1050167991
662723778,0.0000000000,1.0000000000,0.0000000000,0.1120408561,0.2698184146,0.1602573195,0.4578834098
176221891,0.0000000000,1.0000000000,0.0000000000,0.8012874800,0.1058065551,0.0549125845,0.0379933804
576151026,0.0000000000,1.0000000000,0.0000000000,0.1944127962,0.7634920455,0.0312743155,0.0108208428
853773464,0.0000000000,1.0000000000,0.0000000000,0.3045971374,0.1203773671,0.0379592201,0.5370662754
650021508,0.0000000000,1.0000000000,0.0000000000,0.2764684424,0.1395836426,0.5308629458,0.0530849693
815110490,0.0000000000,1.0000000000,0.0000000000,0.0464367694,0.1773197464,0.6043574655,0.1718860187
393543393,0.0000000000,1.0000000000,0.0000000000,0.0564746604,0.2176120959,0.5809293035,0.1449839403
469919066,0.0000000000,1.0000000000,0.0000000000,0.4081602112,0.1100699902,0.1622050689,0.3195647297
541417134,0.0000000000,1.0000000000,0.0000000000,0.0313082385,0.4478368279,0.2886880775,0.2321668561
331525814,0.0000000000,1.0000000000,0.0000000000,0.0082666371,0.7999384694,0.0835061320,0.1082887615
443799930,0.0000000000,1.0000000000,0.0000000000,0.4284475102,0.0177261823,0.0188054011,0.5350209064
