objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.0879048025,0.0449901068,0.9625000000,0.0572821962,0.0000000000,0.0000000000,11484751.3886551596,15682065.9738388415,0.1598305901,0.1636199865,0.1568365335,0.2123181675,0.1666024831,0.0879048025,-10.7062899872,0.0000000000,True,True,30,0.1773500000,1.0000000000,0.7094000000
