seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
694262435,0.1055257779,1.0000000000,0.0000000000,0.3957333500,0.1030319521,0.1055257779,0.1056809450,0.0833582727,0.1071428571,0.1472506567,0.1684472641,0.3694663496,0.2207223501,0.2413640362
766188125,0.1473035318,1.0000000000,0.0000000000,0.4329241631,0.1472966772,0.1473035318,0.1472979326,0.1748022807,0.1601406822,0.2057767403,0.1685426652,0.5399954062,0.2546004359,0.0368614927
417035785,0.1054840664,1.0000000000,0.0000000000,0.3875939956,0.1029457291,0.1054840664,0.1055947219,0.1282659652,0.1089924745,0.1578301291,0.1686197103,0.4591092884,0.1391579081,0.2331130933
199775651,0.1657342782,1.0000000000,0.0000000000,0.4449816186,0.1656990078,0.1657342782,0.1657002632,0.1842723985,0.1785714286,0.2274191900,0.1685994966,0.5281332578,0.0000000000,0.3032672456
864314383,0.1897501665,1.0000000000,0.0000000000,0.9812522849,0.1942780242,0.1897501665,0.2059876210,0.2341844954,0.1803156297,0.2690389829,0.1685442324,0.0000000000,0.1393687407,0.6920870269
804124525,0.1054840664,1.0000000000,0.0000000000,0.3800074297,0.1029466985,0.1054840664,0.1055956914,0.0923678804,0.1071428571,0.1499766266,0.1686177713,0.2169306152,0.3904590009,0.2239926126
25101324,0.1266168916,1.0000000000,0.0000000000,0.5363606704,0.1311482862,0.1266168916,0.1428578830,0.1271664920,0.1154381536,0.1953489657,0.1685371584,0.1262665499,0.2271381976,0.4780580941
715407129,0.1054840664,1.0000000000,0.0000000000,0.4136754879,0.1029852933,0.1054840664,0.1056342861,0.0652326255,0.1071428571,0.1472039978,0.1685405819,0.2691937590,0.3062648560,0.2560008032
84388104,0.1054840664,1.0000000000,0.0000000000,0.4522951407,0.1029719467,0.1054840664,0.1056209395,0.1075198592,0.1071428571,0.1506827615,0.1685672751,0.3461782473,0.1535050785,0.3317493991
738984003,0.1055325391,1.0000000000,0.0000000000,0.4470477013,0.1030387134,0.1055325391,0.1135682272,0.0902257878,0.1071428571,0.1660593099,0.1684337417,0.1849492782,0.3364584490,0.3101585310
825953844,0.1054840664,1.0000000000,0.0000000000,0.4896093373,0.1029146812,0.1054840664,0.1055636740,0.0982906315,0.1071428571,0.1471333857,0.1686818061,0.2789343238,0.1719635341,0.3804203361
131057751,0.1055239671,1.0000000000,0.0000000000,0.4562506010,0.1039973145,0.1055239671,0.1157069113,0.0923730439,0.1071428571,0.1681979940,0.1684508858,0.1806547660,0.3287914420,0.3221029063
433835864,0.1174415729,1.0000000000,0.0000000000,0.4243385583,0.1174217131,0.1174415729,0.1174229685,0.1449403218,0.1302787232,0.1759017763,0.1685686753,0.4604362444,0.2744096696,0.0965854107
123753803,0.1378004851,1.0000000000,0.0000000000,0.4357333083,0.1377996196,0.1378004851,0.1378008750,0.1652951948,0.1506335963,0.1962796827,0.1685226085,0.4415424132,0.3340593136,0.0558756646
567282216,0.1122773688,1.0000000000,0.0000000000,0.3978769114,0.1122765032,0.1122773688,0.1122777586,0.1408441519,0.1250742534,0.1739966854,0.1684501555,0.4844352167,0.1069943503,0.2401202775
927562550,0.1054840664,1.0000000000,0.0000000000,0.4108487362,0.1029827206,0.1054840664,0.1056317134,0.0694325462,0.1071428571,0.1472014251,0.1685457273,0.3316023219,0.2522509892,0.2476009617
80869551,0.1657342782,1.0000000000,0.0000000000,0.5470316406,0.1657331459,0.1657342782,0.1657344013,0.1842723985,0.1785714286,0.2274533281,0.1685312204,0.3994472680,0.0000000000,0.4320215116
397578193,0.1472249937,1.0000000000,0.0000000000,0.5447767712,0.1517596241,0.1472249937,0.1634692209,0.1454802686,0.1360155593,0.2159603035,0.1684692941,0.0851117385,0.2316654556,0.5147535118
973120517,0.1054840664,1.0000000000,0.0000000000,0.4014094192,0.1028844785,0.1054840664,0.1055334714,0.0745363449,0.1071428571,0.1471031831,0.1687422113,0.3209015858,0.2729628386,0.2373933643
300948691,0.1281836211,1.0000000000,0.0000000000,0.4751729733,0.1281553691,0.1281836211,0.1281566245,0.1467217414,0.1410207715,0.1898755512,0.1685854600,0.4048231693,0.0751013142,0.3514900566
132216707,0.1093414808,1.0000000000,0.0000000000,0.4089746336,0.1093315004,0.1093414808,0.1093327558,0.1876713203,0.1232698545,0.1777188651,0.1685489165,0.5779907925,0.1406746962,0.1127855949
488584045,0.1211952669,1.0000000000,0.0000000000,0.4266428306,0.1211944014,0.1211952669,0.1211956568,0.1486701690,0.1340085705,0.1796744645,0.1684829933,0.4551648976,0.2872263929,0.0891257162
508372582,0.1541241613,1.0000000000,0.0000000000,0.4418327225,0.1541232958,0.1541241613,0.1541245512,0.1816188700,0.1669572715,0.2126033589,0.1685226066,0.3682132486,0.4400358306,0.0232283141
662864212,0.1054936088,1.0000000000,0.0000000000,0.4200980251,0.1029997831,0.1054936088,0.1056487759,0.0670619274,0.1071428571,0.1472184876,0.1685116023,0.3121546226,0.2344209422,0.2849128329
313737557,0.1217914277,1.0000000000,0.0000000000,0.5809562448,0.1263260581,0.1217914277,0.1380356549,0.1487671466,0.1106053079,0.1905267375,0.1685159233,0.1359322413,0.1742711970,0.5212806384
955623256,0.1097903110,1.0000000000,0.0000000000,0.3826531390,0.1143249413,0.1097903110,0.1260345382,0.1620023776,0.1077067000,0.1846654228,0.1685256219,0.1599247762,0.5298201448,0.1417294572
521022739,0.1248035935,1.0000000000,0.0000000000,0.5684853222,0.1247721154,0.1248035935,0.1247733708,0.1433417138,0.1376407438,0.1864922976,0.1685919120,0.2788661625,0.0818613694,0.4706805561
