fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9395393379,1.0000000000,0.0000000000,1.0000000000,1.1347493934,1.0000000000,0.1299602030,1.0000000000
0.4001193160,2.0000000000,0.4442724261,2.0000000000,0.4157769568,2.0000000000,-0.0787655633,2.0000000000
0.0470367438,3.0000000000,1.0000000000,3.0000000000,0.3266680169,3.0000000000,-0.2196941449,3.0000000000
