seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
16154028,0.1055282997,1.0000000000,0.0000000000,0.4941989693,0.1029924259,0.1055282997,0.1057175202,0.1185864827,0.1133972077,0.1622225703,0.1684694087,0.3917668031,0.1303484416,0.3094153465
239147893,0.1313648701,1.0000000000,0.0000000000,0.6073333608,0.1314711158,0.1313648701,0.1312222512,0.1632758043,0.1442181515,0.1899477722,0.1684629904,0.5282388333,0.2345916222,0.0687065542
379741612,0.1112050474,1.0000000000,0.0000000000,0.6284148278,0.1112946954,0.1112050474,0.1110458308,0.1403358586,0.1240789177,0.1697713518,0.1685373636,0.4524850422,0.2699925724,0.1089850217
844550351,0.1432764601,1.0000000000,0.0000000000,1.2583723424,0.1477405738,0.1432764601,0.1595926393,0.1697311372,0.1320764308,0.2119152857,0.1684887772,0.0929899955,0.5442398425,0.1942813848
710832807,0.1055164274,1.0000000000,0.0000000000,1.0330385598,0.1029805537,0.1055164274,0.1057056480,0.1366271252,0.1147005212,0.1604150605,0.1684931532,0.2257375895,0.4780274425,0.1277418148
614079301,0.1063706485,1.0000000000,0.0000000000,0.7289997883,0.1064696380,0.1063706485,0.1062207735,0.1355014597,0.1192445188,0.1649462944,0.1685186804,0.3920221584,0.3208053415,0.1186538196
470520952,0.1055287734,1.0000000000,0.0000000000,0.7346893637,0.1029928997,0.1055287734,0.1057179940,0.0717382479,0.1071428571,0.1471751254,0.1684684611,0.2875162661,0.2978350297,0.2461802432
633753122,0.1365686187,1.0000000000,0.0000000000,0.8093593262,0.1410327324,0.1365686187,0.1528847979,0.1290043451,0.1253731353,0.2052074443,0.1684978690,0.1063965865,0.2824071288,0.4426984157
877882487,0.1055109199,1.0000000000,0.0000000000,0.7111508295,0.1029627585,0.1055109199,0.1056878529,0.0636641805,0.1071428571,0.1471449843,0.1685287434,0.2552885240,0.2782615961,0.2979211365
905074577,0.1091069750,1.0000000000,0.0000000000,1.1208784124,0.1091902973,0.1091069750,0.1156374832,0.1630924934,0.1219808453,0.1852285191,0.1685500148,0.1873675013,0.5309013172,0.1131811666
755338119,0.1055109199,1.0000000000,0.0000000000,0.7381663132,0.1029738963,0.1055109199,0.1056989907,0.0723120212,0.1071428571,0.1471561221,0.1685064678,0.2868293969,0.2996314387,0.2450326965
509680161,0.1153626952,1.0000000000,0.0000000000,0.9052615636,0.1154502001,0.1153626952,0.1152013356,0.1444935065,0.1282365655,0.1739268565,0.1685416498,0.3144533240,0.4163353001,0.1006697261
219890334,0.1103874787,1.0000000000,0.0000000000,0.4456421514,0.1148406957,0.1103874787,0.1266927612,0.1401540368,0.1071428571,0.1790154076,0.1685259615,0.1587525674,0.1655376817,0.5071837894
138756124,0.1657135693,1.0000000000,0.0000000000,0.9751314298,0.1658198150,0.1657135693,0.1655709505,0.1948283695,0.1785714286,0.2242964714,0.1684721460,0.3446892862,0.4868385678,0.0000000000
370281009,0.1112790711,1.0000000000,0.0000000000,0.4123560897,0.1157249067,0.1112790711,0.1275769722,0.1457725669,0.1071428571,0.1820798549,0.1685407243,0.1569693826,0.1560838064,0.5184060867
640479107,0.1055238201,1.0000000000,0.0000000000,0.7257816220,0.1029879464,0.1055238201,0.1057130407,0.0636641805,0.1071428571,0.1471701721,0.1684783677,0.2585451045,0.2863802068,0.2865963209
187035850,0.1055337274,1.0000000000,0.0000000000,0.5769607798,0.1048360572,0.1055337274,0.1057229480,0.1629151040,0.1175808744,0.1633127136,0.1684585532,0.5275218697,0.1820384687,0.1219811084
634426239,0.1055109199,1.0000000000,0.0000000000,0.6459734067,0.1029608355,0.1055109199,0.1056859298,0.1182218211,0.1071428571,0.1476597013,0.1685325895,0.4040821834,0.2741721303,0.1532130967
826697838,0.1055771592,1.0000000000,0.0000000000,0.4939771222,0.1030412855,0.1055771592,0.1057663798,0.1105923692,0.1071428571,0.1575090807,0.1683716895,0.2019194930,0.1814940913,0.4482147261
