seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
124622130,0.0000000000,1.0000000000,0.0000000000,0.0159326655,0.0089554573,0.4409013101,0.5342105671
292149166,0.0000000000,1.0000000000,0.0000000000,0.0015227085,0.2409033712,0.5184291469,0.2391447734
781261372,0.0000000000,1.0000000000,0.0000000000,0.2383232279,0.1388413301,0.5787993044,0.0440361375
971727237,0.0000000000,1.0000000000,0.0000000000,0.5857730213,0.0309300726,0.1736214519,0.2096754542
25529261,0.0000000000,1.0000000000,0.0000000000,0.0376293766,0.1715748815,0.4953867965,0.2954089453
759450077,0.0000000000,1.0000000000,0.0000000000,0.0637851773,0.4933822620,0.2783240363,0.1645085244
4927232,0.0000000000,1.0000000000,0.0000000000,0.1997336851,0.2679047457,0.3378665953,0.1944949739
88442514,0.0000000000,1.0000000000,0.0000000000,0.1007856963,0.1036364744,0.0778412002,0.7177366291
674597455,0.0000000000,1.0000000000,0.0000000000,0.5408147761,0.1465630357,0.3077128335,0.0049093548
763151743,0.0000000000,1.0000000000,0.0000000000,0.0667209301,0.2804925577,0.0762027440,0.5765837683
885489478,0.0000000000,1.0000000000,0.0000000000,0.1468690858,0.0804398371,0.4369765308,0.3357145463
239618553,0.0000000000,1.0000000000,0.0000000000,0.0456313000,0.4035012233,0.1559940665,0.3948734102
813878109,0.0000000000,1.0000000000,0.0000000000,0.1465723288,0.0915754067,0.7280154815,0.0338367830
418783789,0.0000000000,1.0000000000,0.0000000000,0.3361365604,0.4387207939,0.1850858301,0.0400568156
773695617,0.0000000000,1.0000000000,0.0000000000,0.0277495057,0.1401714442,0.2294199948,0.6026590553
143017705,0.0000000000,1.0000000000,0.0000000000,0.1000116101,0.1294156172,0.1599563350,0.6106164377
727837612,0.0000000000,1.0000000000,0.0000000000,0.0767924088,0.0325525552,0.2008836450,0.6897713910
652669796,0.0000000000,1.0000000000,0.0000000000,0.1971511460,0.0049166044,0.7726675253,0.0252647244
408412327,0.0000000000,1.0000000000,0.0000000000,0.1762985397,0.2040305402,0.3853133280,0.2343575921
457785926,0.0000000000,1.0000000000,0.0000000000,0.1746410130,0.2157979848,0.5086551897,0.1009058125
174261472,0.0000000000,1.0000000000,0.0000000000,0.0969204919,0.2453884684,0.4523021538,0.2053888859
393830151,0.0000000000,1.0000000000,0.0000000000,0.4254871915,0.0884788500,0.3856314744,0.1004024840
610443856,0.0000000000,1.0000000000,0.0000000000,0.6738495130,0.1059508212,0.1445190011,0.0756806647
804673137,0.0000000000,1.0000000000,0.0000000000,0.1136564833,0.2656549760,0.1079142700,0.5127742707
597025348,0.0000000000,1.0000000000,0.0000000000,0.0389522307,0.5346915618,0.1319083551,0.2944478524
459015110,0.0000000000,1.0000000000,0.0000000000,0.0391680009,0.7478679003,0.1328296167,0.0801344821
718789702,0.0000000000,1.0000000000,0.0000000000,0.1281646981,0.5108846292,0.1751707134,0.1857799593
691568337,0.0000000000,1.0000000000,0.0000000000,0.1410984659,0.1310883306,0.6707638982,0.0570493053
944685666,0.0000000000,1.0000000000,0.0000000000,0.1540010901,0.1394408628,0.6734728336,0.0330852135
781989076,0.0000000000,1.0000000000,0.0000000000,0.0631753058,0.3932921555,0.1118480446,0.4316844941
