seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
987334396,0.1359933613,1.0000000000,0.0000000000,0.6544247621,0.1404135579,0.1359933613,0.1522656233,0.1353801566,0.1248010275,0.2045882697,0.1685920024,0.1075408022,0.2262972074,0.4975699880
934130967,0.1171006945,1.0000000000,0.0000000000,0.8230898482,0.1215624191,0.1171006945,0.1334144846,0.1095395704,0.1071428571,0.1857371310,0.1685089462,0.1453261359,0.3092134825,0.3769514354
812639485,0.1055169100,1.0000000000,0.0000000000,0.5587030810,0.1029810362,0.1055169100,0.1057061305,0.1114393770,0.1071428571,0.1471632620,0.1684921880,0.4245367810,0.1983359650,0.2086350659
987000329,0.1580110556,1.0000000000,0.0000000000,1.1895768441,0.1580933410,0.1580110556,0.1578444765,0.2038438158,0.1708849259,0.2259788046,0.1685520887,0.2036730177,0.6124018883,0.0153730053
884145640,0.2134333445,1.0000000000,0.0000000000,1.4833447125,0.2205213051,0.2134333445,0.2293994117,0.2768497712,0.2134829438,0.2989904476,0.1685407133,0.0730341124,0.7584251743,0.0000000000
485955384,0.1092219390,1.0000000000,0.0000000000,0.8765466778,0.1093225492,0.1092219390,0.1090736846,0.1383527502,0.1220958093,0.1677992056,0.1685154392,0.3209088512,0.3976244710,0.1129512386
95924246,0.1055269278,1.0000000000,0.0000000000,0.9361118595,0.1029910541,0.1055269278,0.1057161484,0.0955340367,0.1071428571,0.1554762904,0.1684721523,0.2058846109,0.3958622662,0.2297809705
951367849,0.1085835414,1.0000000000,0.0000000000,0.5156417848,0.1084755675,0.1085835414,0.1087269417,0.1372256715,0.1212854521,0.1701654376,0.1683601629,0.4762413952,0.1145719529,0.2408264890
665408114,0.1055181866,1.0000000000,0.0000000000,0.8968968705,0.1044941050,0.1055181866,0.1163461705,0.0924616007,0.1071428571,0.1686688169,0.1684896348,0.1794820754,0.3617049517,0.2903233380
195626154,0.1055316985,1.0000000000,0.0000000000,0.7234882886,0.1029958248,0.1055316985,0.1057209191,0.1220984398,0.1071428571,0.1515713093,0.1684626110,0.3734784138,0.3125991159,0.1454598593
190162289,0.1897703025,1.0000000000,0.0000000000,1.1726825365,0.1942344162,0.1897703025,0.2060864816,0.1860476846,0.1785714286,0.2584091280,0.1684910880,0.0000000000,0.2325029536,0.5990059584
430793755,0.2068535341,1.0000000000,0.0000000000,0.6500788454,0.2093655296,0.2068535341,0.2066429449,0.2957942731,0.2308693806,0.2853498303,0.1685484684,0.7931902928,0.0000000000,0.0382612389
694577071,0.1110711915,1.0000000000,0.0000000000,0.7480648933,0.1111347961,0.1110711915,0.1108859315,0.1402020028,0.1239450618,0.1696114525,0.1685894504,0.3897351334,0.3324226827,0.1092527335
224245256,0.1055280824,1.0000000000,0.0000000000,0.4478381604,0.1029922087,0.1055280824,0.1057173030,0.1061432641,0.1071428571,0.1497791346,0.1684698431,0.2868915554,0.1552348787,0.3894037228
966492537,0.2240744922,1.0000000000,0.0000000000,1.7190517657,0.2311807253,0.2240744922,0.2400588319,0.2874689126,0.2241020853,0.3096498678,0.1684601558,0.0226538836,0.7797440147,0.0291419459
17733954,0.1055109199,1.0000000000,0.0000000000,0.5106210978,0.1029701612,0.1055109199,0.1056952555,0.1165185686,0.1113292936,0.1601323915,0.1685139381,0.4221377504,0.1344842699,0.2748640416
