fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9514540882,1.0000000000,0.0000000000,1.0000000000,1.1095932629,1.0000000000,0.0887497012,1.0000000000
0.3926123135,2.0000000000,0.4388891427,2.0000000000,0.3511100081,2.0000000000,-0.1631150760,2.0000000000
0.0377673935,3.0000000000,1.0000000000,3.0000000000,0.2729115132,3.0000000000,-0.3280098905,3.0000000000
